Date,Close,Change,AVG
26/10/2018 15:30:00,41000.00,0,0
29/10/2018 15:30:00,41400.00,0.98,1
30/10/2018 15:30:00,42350.00,2.29,2.2
31/10/2018 15:30:00,42400.00,0.12,0.2
01/11/2018 15:30:00,42150.00,-0.59,-0.6
02/11/2018 15:30:00,44150.00,4.74,4.8
05/11/2018 15:30:00,43800.00,-0.79,-0.8
06/11/2018 15:30:00,43750.00,-0.11,-0.2
07/11/2018 15:30:00,44000.00,0.57,0.6
08/11/2018 15:30:00,44050.00,0.11,0.2
9/11/2018 15:30:00,44300.00,0.57,0.6
12/11/2018 15:30:00,45200.00,2.03,2
13/11/2018 15:30:00,44500.00,-1.55,-1.6
14/11/2018 15:30:00,44100.00,-0.9,-0.8
15/11/2018 16:30:00,44250.00,0.34,0.4
16/11/2018 15:30:00,44000.00,-0.56,-0.6
19/11/2018 15:30:00,43650.00,-0.8,-0.8
20/11/2018 15:30:00,42800.00,-1.95,-2
21/11/2018 15:30:00,42100.00,-1.64,-1.6
22/11/2018 15:30:00,42450.00,0.83,0.8
23/11/2018 15:30:00,42400.00,-0.12,-0.2
26/11/2018 15:30:00,42600.00,0.47,0.4
27/11/2018 15:30:00,43050.00,1.06,1
28/11/2018 15:30:00,43150.00,0.23,0.2
29/11/2018 15:30:00,43150.00,0,0
30/11/2018 15:30:00,41850.00,-3.01,-3
03/12/2018 15:30:00,43250.00,3.35,3.4
04/12/2018 15:30:00,42150.00,-2.54,-2.6
05/12/2018 15:30:00,41450.00,-1.66,-1.6
06/12/2018 15:30:00,40500.00,-2.29,-2.2
7/12/2018 15:30:00,40950.00,1.11,1.2
10/12/2018 15:30:00,40200.00,-1.83,-1.8
11/12/2018 15:30:00,40250.00,0.12,0.2
12/12/2018 15:30:00,40450.00,0.5,0.4
13/12/2018 15:30:00,40000.00,-1.11,-1.2
14/12/2018 15:30:00,38950.00,-2.63,-2.6
17/12/2018 15:30:00,39150.00,0.51,0.6
18/12/2018 15:30:00,38900.00,-0.64,-0.6
19/12/2018 15:30:00,39100.00,0.51,0.6
20/12/2018 15:30:00,38650.00,-1.15,-1.2
21/12/2018 15:30:00,38650.00,0,0
24/12/2018 15:30:00,38800.00,0.39,0.4
26/12/2018 15:30:00,38350.00,-1.16,-1.2
27/12/2018 15:30:00,38250.00,-0.26,-0.2
28/12/2018 15:30:00,38700.00,1.18,1.2
02/01/2019 15:30:00,38750.00,0.13,0.2
03/01/2019 15:30:00,37600.00,-2.97,-3
04/01/2019 15:30:00,37450.00,-0.4,-0.4
07/01/2019 15:30:00,38750.00,3.47,3.4
08/01/2019 15:30:00,38100.00,-1.68,-1.6
09/01/2019 15:30:00,39600.00,3.94,4
10/01/2019 15:30:00,39800.00,0.51,0.6
11/01/2019 15:30:00,40500.00,1.76,1.8
14/01/2019 15:30:00,40050.00,-1.11,-1.2
15/01/2019 15:30:00,41100.00,2.62,2.6
16/01/2019 15:30:00,41450.00,0.85,0.8
17/01/2019 15:30:00,41950.00,1.21,1.2
18/01/2019 15:30:00,42300.00,0.83,0.8
21/01/2019 15:30:00,42750.00,1.06,1
22/01/2019 15:30:00,42150.00,-1.4,-1.4
23/01/2019 15:30:00,42000.00,-0.36,-0.4
24/01/2019 15:30:00,43050.00,2.5,2.6
25/01/2019 15:30:00,44750.00,3.95,4
28/01/2019 15:30:00,45050.00,0.67,0.6
29/01/2019 15:30:00,45500.00,1,1
30/01/2019 15:30:00,46400.00,1.98,2
31/01/2019 15:30:00,46150.00,-0.54,-0.6
01/02/2019 15:30:00,46350.00,0.43,0.4
07/02/2019 15:30:00,46200.00,-0.32,-0.4
08/02/2019 15:30:00,44800.00,-3.03,-3
11/02/2019 15:30:00,45000.00,0.45,0.4
12/02/2019 15:30:00,46050.00,2.33,2.4
13/02/2019 15:30:00,46200.00,0.33,0.4
14/02/2019 15:30:00,47500.00,2.81,2.8
15/02/2019 15:30:00,46050.00,-3.05,-3
18/02/2019 15:30:00,46200.00,0.33,0.4
19/02/2019 15:30:00,45950.00,-0.54,-0.6
20/02/2019 15:30:00,46900.00,2.07,2
21/02/2019 15:30:00,46950.00,0.11,0.2
22/02/2019 15:30:00,47150.00,0.43,0.4
25/02/2019 15:30:00,47350.00,0.42,0.4
26/02/2019 15:30:00,46750.00,-1.27,-1.2
27/02/2019 15:30:00,46750.00,0,0
28/02/2019 15:30:00,45100.00,-3.53,-3.6
04/03/2019 15:30:00,44850.00,-0.55,-0.6
05/03/2019 15:30:00,44250.00,-1.34,-1.4
06/03/2019 15:30:00,44000.00,-0.56,-0.6
07/03/2019 15:30:00,44450.00,1.02,1
08/03/2019 15:30:00,43800.00,-1.46,-1.4
11/03/2019 15:30:00,43650.00,-0.34,-0.4
