Date,Close,Change,AVG
11/01/2018 16:00:00,175.28,0.57,0.6
12/01/2018 16:00:00,177.09,1.03,1
16/01/2018 16:00:00,176.19,-0.51,-0.6
17/01/2018 16:00:00,179.10,1.65,1.6
18/01/2018 16:00:00,179.26,0.09,0
19/01/2018 16:00:00,178.46,-0.45,-0.4
22/01/2018 16:00:00,177.00,-0.82,-0.8
23/01/2018 16:00:00,177.04,0.02,0
24/01/2018 16:00:00,174.22,-1.59,-1.6
25/01/2018 16:00:00,171.11,-1.79,-1.8
26/01/2018 16:00:00,171.51,0.23,0.2
29/01/2018 16:00:00,167.96,-2.07,-2
30/01/2018 16:00:00,166.97,-0.59,-0.6
31/01/2018 16:00:00,167.43,0.28,0.2
01/02/2018 16:00:00,167.78,0.21,0.2
02/02/2018 16:00:00,160.50,-4.34,-4.4
05/02/2018 16:00:00,156.49,-2.5,-2.4
06/02/2018 16:00:00,163.03,4.18,4.2
07/02/2018 16:00:00,159.54,-2.14,-2.2
08/02/2018 16:00:00,155.15,-2.75,-2.8
09/02/2018 16:00:00,156.41,0.81,0.8
12/02/2018 16:00:00,162.71,4.03,4
13/02/2018 16:00:00,164.34,1,1
14/02/2018 16:00:00,167.37,1.84,1.8
15/02/2018 16:00:00,172.99,3.36,3.4
16/02/2018 16:00:00,172.43,-0.32,-0.4
20/02/2018 16:00:00,171.85,-0.34,-0.4
21/02/2018 16:00:00,171.07,-0.45,-0.4
22/02/2018 16:00:00,172.50,0.84,0.8
23/02/2018 16:00:00,175.50,1.74,1.8
26/02/2018 16:00:00,178.97,1.98,2
27/02/2018 16:00:00,178.39,-0.32,-0.4
28/02/2018 16:00:00,178.12,-0.15,-0.2
01/03/2018 16:00:00,175.00,-1.75,-1.8
02/03/2018 16:00:00,176.21,0.69,0.6
05/03/2018 16:00:00,176.82,0.35,0.4
06/03/2018 16:00:00,176.67,-0.08,0
07/03/2018 16:00:00,175.03,-0.93,-1
08/03/2018 16:00:00,176.94,1.09,1
09/03/2018 16:00:00,179.98,1.72,1.8
12/03/2018 16:00:00,181.72,0.97,1
13/03/2018 16:00:00,179.97,-0.96,-1
14/03/2018 16:00:00,178.44,-0.85,-0.8
15/03/2018 16:00:00,178.65,0.12,0.2
16/03/2018 16:00:00,178.02,-0.35,-0.4
19/03/2018 16:00:00,175.30,-1.53,-1.6
20/03/2018 16:00:00,175.24,-0.03,0
21/03/2018 16:00:00,171.27,-2.27,-2.2
22/03/2018 16:00:00,168.85,-1.41,-1.4
23/03/2018 16:00:00,164.94,-2.32,-2.4
26/03/2018 16:00:00,172.77,4.75,4.8
27/03/2018 16:00:00,168.34,-2.56,-2.6
28/03/2018 16:00:00,166.48,-1.1,-1.2
29/03/2018 16:00:00,167.78,0.78,0.8
02/04/2018 16:00:00,166.68,-0.66,-0.6
03/04/2018 16:00:00,168.39,1.03,1
04/04/2018 16:00:00,171.61,1.91,2
05/04/2018 16:00:00,172.80,0.69,0.6
06/04/2018 16:00:00,168.38,-2.56,-2.6
09/04/2018 16:00:00,170.05,0.99,1
10/04/2018 16:00:00,173.25,1.88,1.8
11/04/2018 16:00:00,172.44,-0.47,-0.4
12/04/2018 16:00:00,174.14,0.99,1
13/04/2018 16:00:00,174.73,0.34,0.4
16/04/2018 16:00:00,175.82,0.62,0.6
17/04/2018 16:00:00,178.24,1.38,1.4
18/04/2018 16:00:00,177.84,-0.22,-0.2
19/04/2018 16:00:00,172.80,-2.83,-2.8
20/04/2018 16:00:00,165.72,-4.1,-4
23/04/2018 16:00:00,165.24,-0.29,-0.2
24/04/2018 16:00:00,162.94,-1.39,-1.4
25/04/2018 16:00:00,163.65,0.44,0.4
26/04/2018 16:00:00,164.22,0.35,0.4
27/04/2018 16:00:00,162.32,-1.16,-1.2
30/04/2018 16:00:00,165.26,1.81,1.8
01/05/2018 16:00:00,169.10,2.32,2.4
02/05/2018 16:00:00,176.57,4.42,4.4
03/05/2018 16:00:00,176.89,0.18,0.2
04/05/2018 16:00:00,183.83,3.92,4
07/05/2018 16:00:00,185.16,0.72,0.8
08/05/2018 16:00:00,186.05,0.48,0.4
09/05/2018 16:00:00,187.36,0.7,0.8
10/05/2018 16:00:00,190.04,1.43,1.4
11/05/2018 16:00:00,188.59,-0.76,-0.8
14/05/2018 16:00:00,188.15,-0.23,-0.2
15/05/2018 16:00:00,186.44,-0.91,-1
16/05/2018 16:00:00,188.18,0.93,1
17/05/2018 16:00:00,186.99,-0.63,-0.6
18/05/2018 16:00:00,186.31,-0.36,-0.4
21/05/2018 16:00:00,187.63,0.71,0.8
22/05/2018 16:00:00,187.16,-0.25,-0.2
23/05/2018 16:00:00,188.36,0.64,0.6
24/05/2018 16:00:00,188.15,-0.11,-0.2
25/05/2018 16:00:00,188.58,0.23,0.2
29/05/2018 16:00:00,187.90,-0.36,-0.4
30/05/2018 16:00:00,187.50,-0.21,-0.2
31/05/2018 16:00:00,186.87,-0.34,-0.4
01/06/2018 16:00:00,190.24,1.8,1.8
04/06/2018 16:00:00,191.83,0.84,0.8
05/06/2018 16:00:00,193.31,0.77,0.8
06/06/2018 16:00:00,193.98,0.35,0.4
07/06/2018 16:00:00,193.46,-0.27,-0.2
08/06/2018 16:00:00,191.70,-0.91,-1
11/06/2018 16:00:00,191.23,-0.25,-0.2
12/06/2018 16:00:00,192.28,0.55,0.6
13/06/2018 16:00:00,190.70,-0.82,-0.8
14/06/2018 16:00:00,190.80,0.05,0
15/06/2018 16:00:00,188.84,-1.03,-1
18/06/2018 16:00:00,188.74,-0.05,0
19/06/2018 16:00:00,185.69,-1.62,-1.6
20/06/2018 16:00:00,186.50,0.44,0.4
21/06/2018 16:00:00,185.46,-0.56,-0.6
22/06/2018 16:00:00,184.92,-0.29,-0.2
25/06/2018 16:00:00,182.17,-1.49,-1.4
26/06/2018 16:00:00,184.43,1.24,1.2
27/06/2018 16:00:00,184.16,-0.15,-0.2
