Date,Close,Change,AVG
26/02/2018 16:00:00,95.42,1.45,1.4
27/02/2018 16:00:00,94.2,-1.28,-1.2
28/02/2018 16:00:00,93.77,-0.46,-0.4
01/03/2018 16:00:00,92.85,-0.98,-1
02/03/2018 16:00:00,93.05,0.22,0.2
05/03/2018 16:00:00,93.64,0.63,0.6
06/03/2018 16:00:00,93.32,-0.34,-0.4
07/03/2018 16:00:00,93.86,0.58,0.6
08/03/2018 16:00:00,94.43,0.61,0.6
09/03/2018 16:00:00,96.54,2.23,2.2
12/03/2018 16:00:00,96.77,0.24,0.2
13/03/2018 16:00:00,94.41,-2.44,-2.4
14/03/2018 16:00:00,93.85,-0.59,-0.6
15/03/2018 16:00:00,94.18,0.35,0.4
16/03/2018 16:00:00,94.6,0.45,0.4
19/03/2018 16:00:00,92.89,-1.81,-1.8
20/03/2018 16:00:00,93.13,0.26,0.2
21/03/2018 16:00:00,92.48,-0.7,-0.6
22/03/2018 16:00:00,89.79,-2.91,-3
23/03/2018 16:00:00,87.18,-2.91,-3
26/03/2018 16:00:00,93.78,7.57,7.6
27/03/2018 16:00:00,89.47,-4.6,-4.6
28/03/2018 16:00:00,89.39,-0.09,0
29/03/2018 16:00:00,91.27,2.1,2.2
02/04/2018 16:00:00,88.52,-3.01,-3
03/04/2018 16:00:00,89.71,1.34,1.4
04/04/2018 16:00:00,92.33,2.92,3
05/04/2018 16:00:00,92.38,0.05,0
06/04/2018 16:00:00,90.23,-2.33,-2.4
09/04/2018 16:00:00,90.77,0.6,0.6
10/04/2018 16:00:00,92.88,2.32,2.4
11/04/2018 16:00:00,91.86,-1.1,-1
12/04/2018 16:00:00,93.58,1.87,1.8
13/04/2018 16:00:00,93.08,-0.53,-0.6
16/04/2018 16:00:00,94.17,1.17,1.2
17/04/2018 16:00:00,96.07,2.02,2
18/04/2018 16:00:00,96.44,0.39,0.4
19/04/2018 16:00:00,96.11,-0.34,-0.4
20/04/2018 16:00:00,95,-1.15,-1.2
23/04/2018 16:00:00,95.35,0.37,0.4
24/04/2018 16:00:00,93.12,-2.34,-2.4
25/04/2018 16:00:00,92.31,-0.87,-0.8
26/04/2018 16:00:00,94.26,2.11,2.2
27/04/2018 16:00:00,95.82,1.65,1.6
30/04/2018 16:00:00,93.52,-2.4,-2.4
01/05/2018 16:00:00,95,1.58,1.6
02/05/2018 16:00:00,93.51,-1.57,-1.6
03/05/2018 16:00:00,94.07,0.6,0.6
04/05/2018 16:00:00,95.16,1.16,1.2
07/05/2018 16:00:00,96.22,1.11,1.2
08/05/2018 16:00:00,95.81,-0.43,-0.4
09/05/2018 16:00:00,96.94,1.18,1.2
10/05/2018 16:00:00,97.91,1,1
11/05/2018 16:00:00,97.7,-0.21,-0.2
14/05/2018 16:00:00,98.03,0.34,0.4
15/05/2018 16:00:00,97.32,-0.72,-0.8
16/05/2018 16:00:00,97.15,-0.17,-0.2
17/05/2018 16:00:00,96.18,-1,-1
18/05/2018 16:00:00,96.36,0.19,0.2
21/05/2018 16:00:00,97.6,1.29,1.2
22/05/2018 16:00:00,97.5,-0.1,-0.2
23/05/2018 16:00:00,98.66,1.19,1.2
24/05/2018 16:00:00,98.31,-0.35,-0.4
25/05/2018 16:00:00,98.36,0.05,0
29/05/2018 16:00:00,98.01,-0.36,-0.4
30/05/2018 16:00:00,98.95,0.96,1
31/05/2018 16:00:00,98.84,-0.11,-0.2
01/06/2018 16:00:00,100.79,1.97,2
04/06/2018 16:00:00,101.67,0.87,0.8
05/06/2018 16:00:00,102.19,0.51,0.6
06/06/2018 16:00:00,102.49,0.29,0.2
07/06/2018 16:00:00,100.88,-1.57,-1.6
08/06/2018 16:00:00,101.63,0.74,0.8
11/06/2018 16:00:00,101.05,-0.57,-0.6
12/06/2018 16:00:00,101.31,0.26,0.2
13/06/2018 16:00:00,100.85,-0.45,-0.4
14/06/2018 16:00:00,101.42,0.57,0.6
15/06/2018 16:00:00,100.13,-1.27,-1.2
18/06/2018 16:00:00,100.86,0.73,0.8
19/06/2018 16:00:00,100.86,0,0
20/06/2018 16:00:00,101.87,1,1
21/06/2018 16:00:00,101.14,-0.72,-0.8
22/06/2018 16:00:00,100.41,-0.72,-0.8
25/06/2018 16:00:00,98.39,-2.01,-2
26/06/2018 16:00:00,99.08,0.7,0.8
27/06/2018 16:00:00,97.54,-1.55,-1.6
28/06/2018 16:00:00,98.63,1.12,1.2
29/06/2018 16:00:00,98.61,-0.02,0
02/07/2018 16:00:00,100.01,1.42,1.4
03/07/2018 13:00:00,99.05,-0.96,-1
05/07/2018 16:00:00,99.76,0.72,0.8
06/07/2018 16:00:00,101.16,1.4,1.4
09/07/2018 16:00:00,101.85,0.68,0.6
10/07/2018 16:00:00,102.12,0.27,0.2
11/07/2018 16:00:00,101.98,-0.14,-0.2
12/07/2018 16:00:00,104.19,2.17,2.2
13/07/2018 16:00:00,105.43,1.19,1.2
16/07/2018 16:00:00,104.91,-0.49,-0.4
17/07/2018 16:00:00,105.95,0.99,1
18/07/2018 16:00:00,105.12,-0.78,-0.8
19/07/2018 16:00:00,104.4,-0.68,-0.6
20/07/2018 16:00:00,106.27,1.79,1.8
23/07/2018 16:00:00,107.97,1.6,1.6
24/07/2018 16:00:00,107.66,-0.29,-0.2
25/07/2018 16:00:00,110.83,2.94,3
26/07/2018 16:00:00,109.62,-1.09,-1
